CODIGO;LOTE;INGRESO/EGRESO;CANTIDAD;TRANSPORTISTA;INDUSTRIAL/COMERCIAL
7861028815624;3645.0000;INGRESO;4;;COMERCIAL
7861028868224;4044.0000;INGRESO;6;;COMERCIAL
7861028815709;3565.0000;INGRESO;1;;COMERCIAL
7861028810728;3923.0000;INGRESO;8;;COMERCIAL
7861028810711;3922.0000;INGRESO;6;;COMERCIAL
7861028815914;4128.0000;INGRESO;4;;COMERCIAL
7861028815914;4438.0000;INGRESO;2;;COMERCIAL
7861028815921;4053.0000;INGRESO;3;;COMERCIAL
7861028815921;4057.0000;INGRESO;4;;COMERCIAL
7861028815921;4059.0000;INGRESO;4;;COMERCIAL
7861028815921;4061.0000;INGRESO;3;;COMERCIAL
7861028815921;4062.0000;INGRESO;2;;COMERCIAL
7861028815921;4068.0000;INGRESO;2;;COMERCIAL
7861028815921;4073.0000;INGRESO;4;;COMERCIAL
7861028815921;4128.0000;INGRESO;2;;COMERCIAL
7861028815921;3558.0000;INGRESO;4;;COMERCIAL
7861028815921;4438.0000;INGRESO;1;;COMERCIAL
7861028815938;4057.0000;INGRESO;2;;COMERCIAL
7861028815938;4059.0000;INGRESO;4;;COMERCIAL
7861028815938;4153.0000;INGRESO;2;;COMERCIAL
7861028815938;4150.0000;INGRESO;4;;COMERCIAL
7861028815938;3558.0000;INGRESO;4;;COMERCIAL
7861028815945;3558.0000;INGRESO;1;;COMERCIAL
7861028890409;5058.0000;INGRESO;1;;COMERCIAL
7861028890409;5059.0000;INGRESO;2;;COMERCIAL
7861028890409;5057.0000;INGRESO;6;;COMERCIAL
7861028890416;5064.0000;INGRESO;1;;COMERCIAL
7861028890416;5058.0000;INGRESO;1;;COMERCIAL
7861028890416;5059.0000;INGRESO;2;;COMERCIAL
7861028890416;5062.0000;INGRESO;2;;COMERCIAL
7861028890416;5069.0000;INGRESO;1;;COMERCIAL
7861028890423;5065.0000;INGRESO;4;;COMERCIAL
7861028878001;4420.0000;INGRESO;1;;COMERCIAL
7861028878001;4416.0000;INGRESO;2;;COMERCIAL
7861028878001;4424.0000;INGRESO;3;;COMERCIAL
7861028868910;4431.0000;INGRESO;2;;COMERCIAL
7861028868910;4429.0000;INGRESO;3;;COMERCIAL
7861028868903;4431.0000;INGRESO;3;;COMERCIAL
7861028868903;4430.0000;INGRESO;2;;COMERCIAL
7861028868903;4425.0000;INGRESO;4;;COMERCIAL
7861028868903;4429.0000;INGRESO;2;;COMERCIAL
7861028868927;4421.0000;INGRESO;1;;COMERCIAL
7861028868927;4431.0000;INGRESO;2;;COMERCIAL
7861028868927;4429.0000;INGRESO;1;;COMERCIAL
7861028868927;4417.0000;INGRESO;3;;COMERCIAL
7861028888703;4947.0000;INGRESO;4;;COMERCIAL
7861028888703;4950.0000;INGRESO;6;;COMERCIAL
7861028888703;4949.0000;INGRESO;4;;COMERCIAL
7861028888703;4951.0000;INGRESO;4;;COMERCIAL
7861028888710;4950.0000;INGRESO;4;;COMERCIAL
7861028888710;4948.0000;INGRESO;1;;COMERCIAL
7861028888710;4951.0000;INGRESO;4;;COMERCIAL
7861028868323;4127.0000;INGRESO;8;;COMERCIAL
7861028868323;4120.0000;INGRESO;2;;COMERCIAL
7861028868316;4127.0000;INGRESO;4;;COMERCIAL
7861028868316;4120.0000;INGRESO;1;;COMERCIAL
7861028868316;4122.0000;INGRESO;3;;COMERCIAL
7861028868316;4119.0000;INGRESO;3;;COMERCIAL
7861028868316;4125.0000;INGRESO;1;;COMERCIAL
7861028868316;4116.0000;INGRESO;2;;COMERCIAL
7861028868620;4114.0000;INGRESO;1;;COMERCIAL
7861028868422;4131.0000;INGRESO;2;;COMERCIAL
7861028868415;4131.0000;INGRESO;1;;COMERCIAL
7861028849018;4085.0000;INGRESO;6;;COMERCIAL
7861028847502;4083.0000;INGRESO;2;;COMERCIAL
7861028847519;4083.0000;INGRESO;8;;COMERCIAL
7861028816133;3870.0000;INGRESO;8;;COMERCIAL
7861028817611;5250.0000;INGRESO;6;;COMERCIAL
7861028817604;5265.0000;INGRESO;3;;COMERCIAL
7861028816201;3633.0000;INGRESO;3;;COMERCIAL
7861028868705;4087.0000;INGRESO;1;;COMERCIAL
7861028816300;3295.0000;INGRESO;6;;COMERCIAL
7861028849117;4132.0000;INGRESO;2;;COMERCIAL
7861028816409;3568.0000;INGRESO;1;;COMERCIAL
7861028816409;3569.0000;INGRESO;1;;COMERCIAL
7861028816409;3570.0000;INGRESO;1;;COMERCIAL
7861028817925;3910.0000;INGRESO;4;;COMERCIAL
7861028817901;3907.0000;INGRESO;2;;COMERCIAL
7861028817932;3910.0000;INGRESO;11;;COMERCIAL
7861028816508;2936.0000;INGRESO;1;;COMERCIAL
7861028816508;2939.0000;INGRESO;1;;COMERCIAL
7861028849704;3905.0000;INGRESO;4;;COMERCIAL
7861028816614;3635.0000;INGRESO;8;;COMERCIAL
7861028817505;5261.0000;INGRESO;2;;COMERCIAL
7861028890201;4849.0000;INGRESO;2;;COMERCIAL
7861028878605;4323.0000;INGRESO;1;;COMERCIAL
7861028888000;4737.0000;INGRESO;8;;COMERCIAL
7861028888000;4793.0000;INGRESO;6;;COMERCIAL
7861028888000;4795.0000;INGRESO;2;;COMERCIAL
7861028888000;4797.0000;INGRESO;1;;COMERCIAL
7861028888000;4799.0000;INGRESO;4;;COMERCIAL
7861028888000;4871.0000;INGRESO;5;;COMERCIAL
7861028888000;4898.0000;INGRESO;6;;COMERCIAL
7861028888000;4665.0000;INGRESO;1;;COMERCIAL
7861028888000;4922.0000;INGRESO;1;;COMERCIAL
7861028888000;4920.0000;INGRESO;4;;COMERCIAL
7861028888000;4910.0000;INGRESO;1;;COMERCIAL
7861028888000;4909.0000;INGRESO;6;;COMERCIAL
7861028888000;4670.0000;INGRESO;6;;COMERCIAL
7861028888000;4897.0000;INGRESO;6;;COMERCIAL
7861028888000;4912.0000;INGRESO;9;;COMERCIAL
7861028888000;4921.0000;INGRESO;1;;COMERCIAL
7861028888000;4736.0000;INGRESO;3;;COMERCIAL
7861028888000;4919.0000;INGRESO;6;;COMERCIAL
7861028888000;4913.0000;INGRESO;3;;COMERCIAL
7861028888000;4908.0000;INGRESO;4;;COMERCIAL
7861028888000;4671.0000;INGRESO;8;;COMERCIAL
7861028888000;5276.0000;INGRESO;6;;COMERCIAL
7861028888000;5277.0000;INGRESO;6;;COMERCIAL
7861028888017;4797.0000;INGRESO;1;;COMERCIAL
7861028888017;4799.0000;INGRESO;2;;COMERCIAL
7861028888017;4911.0000;INGRESO;2;;COMERCIAL
7861028888017;4922.0000;INGRESO;2;;COMERCIAL
7861028888017;4665.0000;INGRESO;2;;COMERCIAL
7861028888017;4920.0000;INGRESO;4;;COMERCIAL
7861028888017;4910.0000;INGRESO;2;;COMERCIAL
7861028888017;4909.0000;INGRESO;4;;COMERCIAL
7861028888017;4737.0000;INGRESO;4;;COMERCIAL
7861028888017;4897.0000;INGRESO;4;;COMERCIAL
7861028888017;4912.0000;INGRESO;4;;COMERCIAL
7861028888017;4919.0000;INGRESO;2;;COMERCIAL
7861028888017;4736.0000;INGRESO;2;;COMERCIAL
7861028888017;4913.0000;INGRESO;3;;COMERCIAL
7861028888017;4793.0000;INGRESO;4;;COMERCIAL
7861028888017;4908.0000;INGRESO;2;;COMERCIAL
7861028888017;5277.0000;INGRESO;2;;COMERCIAL
7861028816713;3650.0000;INGRESO;3;;COMERCIAL
7861028816805;2915.0000;INGRESO;2;;COMERCIAL
7861028810629;3917.0000;INGRESO;1;;COMERCIAL
7861028890614;4867.0000;INGRESO;2;;COMERCIAL
7861028816904;3632.0000;INGRESO;5;;COMERCIAL
7861028816911;3632.0000;INGRESO;1;;COMERCIAL
7861028816928;3632.0000;INGRESO;4;;COMERCIAL
7861028810001;3052.0000;INGRESO;2;;COMERCIAL
7861028810001;3053.0000;INGRESO;2;;COMERCIAL
7861028811701;2234.0000;INGRESO;8;;COMERCIAL
7861028811701;2527.0000;INGRESO;1;;COMERCIAL
7861028811701;2779.0000;INGRESO;2;;COMERCIAL
7861028811701;2822.0000;INGRESO;10;;COMERCIAL
7861028811701;2828.0000;INGRESO;1;;COMERCIAL
7861028811701;2847.0000;INGRESO;1;;COMERCIAL
7861028811701;3275.0000;INGRESO;9;;COMERCIAL
7861028811701;3295.0000;INGRESO;6;;COMERCIAL
7861028811701;3301.0000;INGRESO;5;;COMERCIAL
7861028811701;3443.0000;INGRESO;4;;COMERCIAL
7861028811701;3445.0000;INGRESO;8;;COMERCIAL
7861028811701;3446.0000;INGRESO;1;;COMERCIAL
7861028811701;3447.0000;INGRESO;2;;COMERCIAL
7861028811701;3450.0000;INGRESO;2;;COMERCIAL
7861028811701;3453.0000;INGRESO;5;;COMERCIAL
7861028811701;3456.0000;INGRESO;1;;COMERCIAL
7861028811701;3457.0000;INGRESO;2;;COMERCIAL
7861028811701;3459.0000;INGRESO;12;;COMERCIAL
7861028811701;3464.0000;INGRESO;1;;COMERCIAL
7861028811701;3485.0000;INGRESO;3;;COMERCIAL
7861028811701;3533.0000;INGRESO;1;;COMERCIAL
7861028811701;3539.0000;INGRESO;4;;COMERCIAL
7861028811701;3543.0000;INGRESO;1;;COMERCIAL
7861028811701;4039.0000;INGRESO;2;;COMERCIAL
7861028811701;3545.0000;INGRESO;5;;COMERCIAL
7861028811701;3547.0000;INGRESO;1;;COMERCIAL
7861028811701;3548.0000;INGRESO;4;;COMERCIAL
7861028811701;3769.0000;INGRESO;2;;COMERCIAL
7861028811718;3450.0000;INGRESO;1;;COMERCIAL
7861028811718;3452.0000;INGRESO;1;;COMERCIAL
7861028811718;3456.0000;INGRESO;8;;COMERCIAL
7861028811718;3457.0000;INGRESO;8;;COMERCIAL
7861028811718;3459.0000;INGRESO;1;;COMERCIAL
7861028811718;3460.0000;INGRESO;6;;COMERCIAL
7861028811718;3539.0000;INGRESO;1;;COMERCIAL
7861028811718;3548.0000;INGRESO;1;;COMERCIAL
7861028811718;3805.0000;INGRESO;1;;COMERCIAL
7861028811718;2034.0000;INGRESO;1;;COMERCIAL
7861028811718;2829.0000;INGRESO;1;;COMERCIAL
7861028847939;4146.0000;INGRESO;2;;COMERCIAL
7861028847922;4143.0000;INGRESO;2;;COMERCIAL
7861028847922;4144.0000;INGRESO;2;;COMERCIAL
7861028847946;4143.0000;INGRESO;1;;COMERCIAL
7861028817819;3885.0000;INGRESO;2;;COMERCIAL
7861028817826;3885.0000;INGRESO;2;;COMERCIAL
7861028810513;2921.0000;INGRESO;5;;COMERCIAL
7861028811640;2018.0000;INGRESO;5;;COMERCIAL
7861028811640;3140.0000;INGRESO;6;;COMERCIAL
7861028811640;3294.0000;INGRESO;5;;COMERCIAL
7861028844105;3791.0000;INGRESO;2;;COMERCIAL
7861028808008;3015.0000;INGRESO;2;;COMERCIAL
7861028808503;3947.0000;INGRESO;7;;COMERCIAL
7861028808503;4239.0000;INGRESO;4;;COMERCIAL
7861028865506;3990.0000;INGRESO;4;;COMERCIAL
7861028865605;2769.0000;INGRESO;10;;COMERCIAL
7861028807100;3581.3449;INGRESO;1;;COMERCIAL
7861028809005;3015.0000;INGRESO;3;;COMERCIAL
7861028809104;4046.0000;INGRESO;6;;COMERCIAL
7861028809500;3947.0000;INGRESO;1;;COMERCIAL
7861028807506;3990.0000;INGRESO;5;;COMERCIAL
7861028807513;3990.0000;INGRESO;16;;COMERCIAL
7861028807902;2540.0000;INGRESO;1;;COMERCIAL
7861028807902;2542.0000;INGRESO;1;;COMERCIAL
7861028807902;2849.0000;INGRESO;1;;COMERCIAL
7861028807902;3448.0000;INGRESO;2;;COMERCIAL
7861028807902;3449.0000;INGRESO;1;;COMERCIAL
7861028807902;3458.0000;INGRESO;1;;COMERCIAL
7861028807902;3460.0000;INGRESO;1;;COMERCIAL
7861028807902;3933.0000;INGRESO;4;;COMERCIAL
7861028807902;4018.0000;INGRESO;5;;COMERCIAL
7861028807902;2527.0000;INGRESO;1;;COMERCIAL
7861028807902;2528.0000;INGRESO;1;;COMERCIAL
7861028807902;2535.0000;INGRESO;1;;COMERCIAL
7861028807902;1205.0000;INGRESO;1;;COMERCIAL
7861028807902;3274.0000;INGRESO;1;;COMERCIAL
7861028807902;4575.0000;INGRESO;1;;COMERCIAL
7861028807902;4579.0000;INGRESO;1;;COMERCIAL
7861028807902;4678.0000;INGRESO;1;;COMERCIAL
7861028807902;4578.0000;INGRESO;3;;COMERCIAL
7861028807902;4733.0000;INGRESO;4;;COMERCIAL
7861028807902;4890.0000;INGRESO;4;;COMERCIAL
7861028807902;4967.0000;INGRESO;6;;COMERCIAL
7861028807902;4971.0000;INGRESO;4;;COMERCIAL
7861028807902;4572.0000;INGRESO;4;;COMERCIAL
7861028807919;3454.0000;INGRESO;1;;COMERCIAL
7861028807919;3527.0000;INGRESO;2;;COMERCIAL
7861028807919;3533.0000;INGRESO;1;;COMERCIAL
7861028807919;3453.0000;INGRESO;3;;COMERCIAL
7861028807919;3933.0000;INGRESO;1;;COMERCIAL
7861028807919;4193.0000;INGRESO;2;;COMERCIAL
7861028807919;2534.0000;INGRESO;1;;COMERCIAL
7861028807919;4200.0000;INGRESO;1;;COMERCIAL
FPNO1617;0000.0000;INGRESO;234;;COMERCIAL
FPNO2231;0000.0000;INGRESO;227;;COMERCIAL
FPNO2636;0000.0000;INGRESO;200;;COMERCIAL
7861028824527;3943.3943;INGRESO;1;;COMERCIAL
7861028824541;3945.3945;INGRESO;2;;COMERCIAL
7861028824541;4236.4236;INGRESO;1;;COMERCIAL
7861028824541;4233.4233;INGRESO;1;;COMERCIAL
7861028824541;4240.4240;INGRESO;1;;COMERCIAL
7861028826002;4693.0000;INGRESO;1;;COMERCIAL
7861028826002;4654.0000;INGRESO;1;;COMERCIAL
7861028826002;4792.4572;INGRESO;1;;COMERCIAL
7861028826002;4995.0000;INGRESO;1;;COMERCIAL
7861028826019;4599.4600;INGRESO;1;;COMERCIAL
7861028826026;4534.0000;INGRESO;1;;COMERCIAL
7861028826026;4599.4600;INGRESO;1;;COMERCIAL
7861028826026;4601.4602;INGRESO;1;;COMERCIAL
7861028826026;4655.0000;INGRESO;2;;COMERCIAL
7861028826026;4656.0000;INGRESO;1;;COMERCIAL
7861028826026;4792.4572;INGRESO;1;;COMERCIAL
7861028826026;4784.4785;INGRESO;1;;COMERCIAL
7861028826026;4597.0000;INGRESO;1;;COMERCIAL
7861028826026;5092.5091;INGRESO;2;;COMERCIAL
7861028826033;4608.0000;INGRESO;1;;COMERCIAL
7861028828204;4987.0000;INGRESO;6;;COMERCIAL
7861028828211;4987.0000;INGRESO;10;;COMERCIAL
7861028828228;4987.0000;INGRESO;7;;COMERCIAL
7861028828235;4987.0000;INGRESO;6;;COMERCIAL
7861167200503;4494.0000;INGRESO;3;;COMERCIAL
7861167200510;4492.0000;INGRESO;4;;COMERCIAL
7861167200527;4494.0000;INGRESO;4;;COMERCIAL
7861167200527;4492.0000;INGRESO;7;;COMERCIAL
7861167200527;4493.0000;INGRESO;2;;COMERCIAL
7861028826101;5087.0000;INGRESO;1;;COMERCIAL
7861028826118;5088.0000;INGRESO;1;;COMERCIAL
7861028826118;5087.0000;INGRESO;2;;COMERCIAL
7861028826125;5088.0000;INGRESO;1;;COMERCIAL
7861028826132;5087.0000;INGRESO;1;;COMERCIAL
7861028826200;5089.0000;INGRESO;1;;COMERCIAL
7861028826217;4765.4766;INGRESO;1;;COMERCIAL
7861028826224;4790.0000;INGRESO;1;;COMERCIAL
7861028826224;4764.0000;INGRESO;1;;COMERCIAL
7861028826224;4765.4766;INGRESO;1;;COMERCIAL
7861028826224;4766.0000;INGRESO;1;;COMERCIAL
7861028826231;4766.0000;INGRESO;1;;COMERCIAL
7861028826231;5089.0000;INGRESO;1;;COMERCIAL
7861167200701;4544.0000;INGRESO;4;;COMERCIAL
7861167200718;4543.0000;INGRESO;2;;COMERCIAL
7861167200619;4548.0000;INGRESO;1;;COMERCIAL
7861167200602;4548.0000;INGRESO;4;;COMERCIAL
7861167200602;3766.0001;INGRESO;2;;COMERCIAL
7861167200602;3766.0059;INGRESO;1;;COMERCIAL
7861167200602;3766.0061;INGRESO;1;;COMERCIAL
7861167200633;4548.0000;INGRESO;4;;COMERCIAL
7861167200633;3766.0002;INGRESO;4;;COMERCIAL
7861167200633;3766.0001;INGRESO;6;;COMERCIAL
7861167200633;3766.0061;INGRESO;5;;COMERCIAL
7861167200633;3766.0060;INGRESO;6;;COMERCIAL
7861167200633;3766.0057;INGRESO;6;;COMERCIAL
7861167200633;3766.0058;INGRESO;4;;COMERCIAL
7861167200633;3766.0059;INGRESO;4;;COMERCIAL
7861028826316;4778.4779;INGRESO;1;;COMERCIAL
7861028826316;4534.0000;INGRESO;1;;COMERCIAL
7861028826323;4783.0000;INGRESO;2;;COMERCIAL
7861028826323;4534.0000;INGRESO;1;;COMERCIAL
7861028826323;5029.0000;INGRESO;2;;COMERCIAL
7861028826507;3933.0000;INGRESO;1;;COMERCIAL
7861028826507;4027.0000;INGRESO;1;;COMERCIAL
7861028826507;4474.0000;INGRESO;2;;COMERCIAL
7861028826507;4010.0000;INGRESO;1;;COMERCIAL
7861028826507;4578.0000;INGRESO;1;;COMERCIAL
7861028826507;4577.0000;INGRESO;1;;COMERCIAL
7861028826507;4612.0000;INGRESO;1;;COMERCIAL
7861028826507;4613.0000;INGRESO;1;;COMERCIAL
7861028826507;4009.0000;INGRESO;1;;COMERCIAL
7861028826507;4721.0000;INGRESO;1;;COMERCIAL
7861028826507;4722.0000;INGRESO;1;;COMERCIAL
7861028826507;4724.0000;INGRESO;1;;COMERCIAL
7861028826507;4768.0000;INGRESO;1;;COMERCIAL
7861028826507;4723.0000;INGRESO;1;;COMERCIAL
7861028826507;4883.0000;INGRESO;1;;COMERCIAL
7861028826507;4901.0000;INGRESO;1;;COMERCIAL
7861028826507;4915.0000;INGRESO;1;;COMERCIAL
7861028826507;4967.0000;INGRESO;1;;COMERCIAL
7861028826507;4877.0000;INGRESO;1;;COMERCIAL
7861028826507;4969.0000;INGRESO;1;;COMERCIAL
7861028826507;4970.0000;INGRESO;1;;COMERCIAL
7861028826507;5012.0000;INGRESO;1;;COMERCIAL
7861028826507;4885.0000;INGRESO;1;;COMERCIAL
7861028826507;4734.0000;INGRESO;2;;COMERCIAL
7861028826507;5219.0000;INGRESO;2;;COMERCIAL
7861028826507;5221.0000;INGRESO;4;;COMERCIAL
7861028826507;5220.0000;INGRESO;1;;COMERCIAL
7861028826507;5242.0000;INGRESO;2;;COMERCIAL
7861028826514;4612.0000;INGRESO;1;;COMERCIAL
7861028826514;4613.0000;INGRESO;2;;COMERCIAL
7861028826514;4721.0000;INGRESO;2;;COMERCIAL
7861028826514;4722.0000;INGRESO;1;;COMERCIAL
7861028826514;4724.0000;INGRESO;1;;COMERCIAL
7861028826514;4880.0000;INGRESO;1;;COMERCIAL
7861028826514;4901.0000;INGRESO;1;;COMERCIAL
7861028826514;4915.0000;INGRESO;1;;COMERCIAL
7861028826514;4965.0000;INGRESO;1;;COMERCIAL
7861028826514;4970.0000;INGRESO;1;;COMERCIAL
7861028826514;4734.0000;INGRESO;4;;COMERCIAL
7861028826514;5219.0000;INGRESO;6;;COMERCIAL
7861028826514;5221.0000;INGRESO;6;;COMERCIAL
7861028826514;5220.0000;INGRESO;2;;COMERCIAL
7861028826514;5310.0000;INGRESO;4;;COMERCIAL
7861028826514;4894.0000;INGRESO;1;;COMERCIAL
7861028826514;5242.0000;INGRESO;4;;COMERCIAL
7861028826521;3933.0000;INGRESO;1;;COMERCIAL
7861028826521;4288.0000;INGRESO;1;;COMERCIAL
7861028826521;4581.0000;INGRESO;1;;COMERCIAL
7861028826521;4612.0000;INGRESO;1;;COMERCIAL
7861028826521;4613.0000;INGRESO;2;;COMERCIAL
7861028826521;4722.0000;INGRESO;1;;COMERCIAL
7861028826521;4724.0000;INGRESO;1;;COMERCIAL
7861028826521;4878.0000;INGRESO;1;;COMERCIAL
7861028826521;4723.0000;INGRESO;1;;COMERCIAL
7861028826521;4890.0000;INGRESO;1;;COMERCIAL
7861028826521;4915.0000;INGRESO;2;;COMERCIAL
7861028826521;4877.0000;INGRESO;1;;COMERCIAL
7861028826521;4969.0000;INGRESO;1;;COMERCIAL
7861028826521;4970.0000;INGRESO;1;;COMERCIAL
7861028826521;5012.0000;INGRESO;2;;COMERCIAL
7861028826521;4885.0000;INGRESO;2;;COMERCIAL
7861028826521;4734.0000;INGRESO;4;;COMERCIAL
7861028826521;5219.0000;INGRESO;4;;COMERCIAL
7861028826521;5221.0000;INGRESO;5;;COMERCIAL
7861028826521;5220.0000;INGRESO;2;;COMERCIAL
7861028826521;5310.0000;INGRESO;4;;COMERCIAL
7861028826521;4894.0000;INGRESO;2;;COMERCIAL
7861028826521;5242.0000;INGRESO;4;;COMERCIAL
7861028826538;4014.0000;INGRESO;1;;COMERCIAL
7861028826538;4012.0000;INGRESO;2;;COMERCIAL
7861028826538;4010.0000;INGRESO;1;;COMERCIAL
7861028826538;4289.0000;INGRESO;1;;COMERCIAL
7861028826538;4612.0000;INGRESO;1;;COMERCIAL
7861028826538;4613.0000;INGRESO;1;;COMERCIAL
7861028826538;3444.0000;INGRESO;1;;COMERCIAL
7861028826538;4721.0000;INGRESO;1;;COMERCIAL
7861028826538;4724.0000;INGRESO;1;;COMERCIAL
7861028826538;4773.0000;INGRESO;1;;COMERCIAL
7861028826538;4880.0000;INGRESO;1;;COMERCIAL
7861028826538;4895.0000;INGRESO;1;;COMERCIAL
7861028826538;4883.0000;INGRESO;1;;COMERCIAL
7861028826538;4915.0000;INGRESO;1;;COMERCIAL
7861028826538;4965.0000;INGRESO;1;;COMERCIAL
7861028826538;4966.0000;INGRESO;1;;COMERCIAL
7861028826538;4877.0000;INGRESO;1;;COMERCIAL
7861028826538;4968.0000;INGRESO;1;;COMERCIAL
7861028826538;4969.0000;INGRESO;1;;COMERCIAL
7861028826538;4970.0000;INGRESO;1;;COMERCIAL
7861028826538;5012.0000;INGRESO;1;;COMERCIAL
7861028826538;4734.0000;INGRESO;2;;COMERCIAL
7861028826538;5219.0000;INGRESO;2;;COMERCIAL
7861028826538;5221.0000;INGRESO;3;;COMERCIAL
7861028826538;5220.0000;INGRESO;2;;COMERCIAL
7861028826538;5310.0000;INGRESO;2;;COMERCIAL
7861028826538;5242.0000;INGRESO;1;;COMERCIAL
7861028874003;0000.0000;INGRESO;1;;COMERCIAL
7861028891208;5149.4474;INGRESO;2;;COMERCIAL
7861028891215;5149.4474;INGRESO;1;;COMERCIAL
7861028891000;5063.4732;INGRESO;1;;COMERCIAL
7861028891017;5063.4732;INGRESO;1;;COMERCIAL
7861028891017;5069.4916;INGRESO;1;;COMERCIAL
7861028841807;4947.4683;INGRESO;1;;COMERCIAL
7861028841807;4956.4884;INGRESO;1;;COMERCIAL
7861028841807;4958.4916;INGRESO;1;;COMERCIAL
7861028841807;4957.4916;INGRESO;1;;COMERCIAL
7861028841814;4947.4683;INGRESO;1;;COMERCIAL
7861028841814;4956.4884;INGRESO;1;;COMERCIAL
7861028841814;4958.4916;INGRESO;1;;COMERCIAL
7861028892007;0000.0000;INGRESO;9;;COMERCIAL
7861028892106;0000.0000;INGRESO;1;;COMERCIAL
7861028883906;0000.0000;INGRESO;29;;COMERCIAL
7861028880318;0000.0000;INGRESO;163;;COMERCIAL
7861028880325;0000.0000;INGRESO;28;;COMERCIAL
7861028880301;0000.0000;INGRESO;27;;COMERCIAL
7861028872504;0000.0000;INGRESO;2;;COMERCIAL
7861028880004;0000.0000;INGRESO;1;;COMERCIAL
7861028872702;0000.0000;INGRESO;101;;COMERCIAL
7861028872719;0000.0000;INGRESO;18;;COMERCIAL
7861028872801;0000.0000;INGRESO;47;;COMERCIAL
7861028864400;0000.0000;INGRESO;6;;COMERCIAL
7861028864417;0000.0000;INGRESO;11;;COMERCIAL
7861028830450;4277.0000;INGRESO;24;;COMERCIAL
7861028830467;4277.0000;INGRESO;26;;COMERCIAL
7861028864103;0000.0000;INGRESO;17;;COMERCIAL
7861028864110;0000.0000;INGRESO;10;;COMERCIAL
7861028864004;4277.0000;INGRESO;5;;COMERCIAL
7861028864011;4277.0000;INGRESO;4;;COMERCIAL
7861028864028;4277.0000;INGRESO;4;;COMERCIAL
7861028864035;4277.0000;INGRESO;8;;COMERCIAL
7861167265038;0000.0000;INGRESO;5;;COMERCIAL
7861028864301;0000.0000;INGRESO;6;;COMERCIAL
7861028864318;0000.0000;INGRESO;6;;COMERCIAL
7861028864325;0000.0000;INGRESO;10;;COMERCIAL
7861028864332;0000.0000;INGRESO;2;;COMERCIAL
7861028833116;4337.4751;INGRESO;2;;COMERCIAL
7861028833123;4337.4751;INGRESO;2;;COMERCIAL
7861028834205;4852.4751;INGRESO;2;;COMERCIAL
7861028834212;4852.4751;INGRESO;2;;COMERCIAL
7861028836414;5290.4745;INGRESO;2;;COMERCIAL
7861028836421;5290.4745;INGRESO;2;;COMERCIAL
7861028836438;5290.4745;INGRESO;1;;COMERCIAL
7861028833512;4854.4757;INGRESO;1;;COMERCIAL
7861028833529;4854.4757;INGRESO;1;;COMERCIAL
7861028834403;5165.5168;INGRESO;1;;COMERCIAL
7861028834410;5165.5168;INGRESO;1;;COMERCIAL
7861028834427;5165.5168;INGRESO;1;;COMERCIAL
7861028881919;4081.4746;INGRESO;1;;COMERCIAL
7861028886303;4334.4727;INGRESO;1;;COMERCIAL
7861028886334;4334.4727;INGRESO;1;;COMERCIAL
7861028835011;5251.4759;INGRESO;1;;COMERCIAL
7861028835028;5251.4759;INGRESO;1;;COMERCIAL
7861028835035;5251.4759;INGRESO;1;;COMERCIAL
7861028886402;4856.4727;INGRESO;1;;COMERCIAL
7861028834908;5154.4761;INGRESO;2;;COMERCIAL
7861028834915;5154.4761;INGRESO;2;;COMERCIAL
7861028834922;5154.4761;INGRESO;1;;COMERCIAL
7861028886211;4931.4749;INGRESO;1;;COMERCIAL
7861028886211;4931.4748;INGRESO;1;;COMERCIAL
7861028886235;4931.4749;INGRESO;1;;COMERCIAL
7861028834526;5250.4760;INGRESO;1;;COMERCIAL
7861028834533;5250.4760;INGRESO;1;;COMERCIAL
7861028834519;5250.4760;INGRESO;1;;COMERCIAL
7861028833208;4849.4756;INGRESO;1;;COMERCIAL
7861028833215;4849.4756;INGRESO;1;;COMERCIAL
7861028886105;4338.4752;INGRESO;2;;COMERCIAL
7861028886112;4338.4752;INGRESO;1;;COMERCIAL
7861028869009;4401.4402;INGRESO;1;;COMERCIAL
7861028869009;4595.4579;INGRESO;2;;COMERCIAL
7861028869016;4595.4581;INGRESO;1;;COMERCIAL
7861028869016;4595.4579;INGRESO;1;;COMERCIAL
7861028869030;4595.4581;INGRESO;1;;COMERCIAL
7861028869030;4598.4577;INGRESO;2;;COMERCIAL
7861028840305;3756.0000;INGRESO;4;;COMERCIAL
